address,actual_label,risk_score,risk_level,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_mins,sent_tnx,received_tnx,number_of_created_contracts,unique_received_from_addresses,unique_sent_to_addresses,total_transactions_including_tnx_to_create_contract,sent_to_contract_flag,has_erc20_activity_flag,sent_received_ratio,tx_per_min,reaction_speed_ratio,value_sent_received_ratio,net_flow,log_total_ether_sent,log_total_ether_received,log_avg_val_sent,log_avg_val_received,balance_negative_flag,log_abs_total_ether_balance,sent_range_ratio,received_range_ratio,addr_dispersion_sent,addr_dispersion_received,erc20_tx_ratio,erc20_sent_flag,log_erc20_uniq_sent_addr,log_erc20_uniq_rec_addr,erc20_addr_balance_ratio,log_erc20_unique_tokens_sent,log_erc20_unique_tokens_rec
0x2ba5538d03aebe2d5b24cf60aebc1b53f622d954,0,0.08856797829101286,Low Risk,0.0,0.0,3.4,1,1,0,1,1,2,0,0,0.5,0.45454545454545453,0.0,0.6663866666666667,0.0008399999999999519,1.0983322494607908,1.0986122886681098,1.0983322494607908,1.0986122886681098,0,0.0008396473974436158,0.6665733071926807,0.6666666666666666,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2ba807de714a1b03e4ffcb8df561e4987d1cd085,0,0.13169878185879724,Low Risk,4.9,27760.76,305402.67,7,11,0,9,1,18,0,0,0.5833333333333334,5.8938388002999444e-05,0.00017650177798525743,0.9784195883580002,0.020804460000000802,3.856120331522559,3.8565602468930016,2.0296800997228104,1.6504466415183714,0,0.02059099978224221,3.021592950070885,4.415175457153026,0.125,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2ba9c879f2fcbfab9b78cfedcab07b3668c6b17d,0,0.07544720992008687,Low Risk,10.59,26832.43,80529.08,3,3,0,3,1,6,0,0,0.75,7.45063211162835e-05,0.00039465696334758547,0.7121037488039758,0.003006805000000057,1.2472939707528756,1.24815739625335,0.6026588568998061,0.6032077026821769,0,0.0030022936028446866,0.9889407051018899,0.9888581505306697,0.25,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2bad846f053a81422ac8b37de6a58a64c7552af7,0,0.029250780901508854,Low Risk,4420.86,5621.25,351590.4,63,13,0,5,43,76,0,1,4.5,0.00021616000846437085,0.7863150873760505,1.0015175640336658,-1.901838899999916,6.39052465911834,6.387329461131278,2.346327395261772,3.84237185303614,1,1.0653446725645306,39.374350718872,10.737131308359343,0.671875,0.35714285714285715,1.12987012987013,1,2.70805020110221,3.367295829986474,0.4827586206896552,2.772588722239781,3.5263605246161616
0x2bafe61f1a133f48d1396a8d97aa6eca300f38ec,0,0.2353821571258427,Low Risk,0.0,5192.47,18411.57,1,3,0,3,1,4,0,1,0.25,0.00021724289439225487,0.0,0.1789399253112625,1.29423387,0.4054651081081644,1.0275579616982546,0.4054651081081644,0.46880165716663136,0,0.8303989620722422,0.3333333333333333,0.6573227339341384,0.5,0.75,1.4,0,0.0,1.9459101490553132,0.0,0.0,2.0794415416798357
0x2bbe9f660f1fe729412c54e85d8aea12dbf7faa2,0,0.0,Low Risk,4.51,35129.03,772910.85,16,22,0,9,2,38,0,0,0.6956521739130435,4.9164726870211656e-05,0.00012838019210345108,0.9928002685217561,0.02159799999998313,4.954927392460535,4.955079616364811,2.2828434018412214,2.0020565907066272,0,0.021368001458497588,4.895631799989372,6.482747518053102,0.11764705882352941,0.391304347826087,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2bc0e790ca7fa7e6fd767a12d707e4f1f86066c8,0,0.004121501811733867,Low Risk,2.25,0.0,8.98,4,2,0,2,4,6,0,0,1.3333333333333333,0.6012024048096192,2.25,0.999499556943057,0.0018869999998969433,7.601901017317279,7.601901959875166,6.21710403697445,6.909254155105873,0,0.0018847677089234884,2.7226021088642303,1.0427346849725412,0.8,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2bc4c24960f539379ad4835a1a10d15d0a99012d,0,0.28356414052412565,Low Risk,88560.74,18593.82,321463.67,3,3,0,2,3,6,0,1,0.75,1.8664570510967816e-05,4.76265648175137,8.523298211363442e-05,0.0030472999999999997,8.549634508332877e-05,0.003127903006947607,2.899957950812949e-05,0.0010434554110009856,0,0.003042646453057588,8.59975060723239e-05,0.001064888256660047,0.75,0.5,0.5714285714285714,1,1.0986122886681098,0.6931471805599453,1.0,1.0986122886681098,1.0986122886681098
0x2bd2284a5a45e9a02575f1507d46e6475a9a6f96,0,0.04362214479371655,Low Risk,680.0,548.97,207261.45,40,328,0,4,1,368,0,1,0.12158054711246201,0.0017755266330201152,1.2364310780588033,0.9699068355339802,0.03317469000000273,3.535126769742645,3.536093512399502,0.6056724234990786,0.09678545468736059,0,0.032636287166027345,0.877407933711836,0.16279692526669717,0.024390243902439025,0.0121580547112462,0.0027100271002710027,0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453
0x2bdb30434c17c4e9c3f4b058f3b093830cc2a3d6,0,0.0,Low Risk,162.76,0.37,326.25,2,2,0,2,2,4,0,0,0.6666666666666666,0.012223071046600458,118.80291970802918,0.9901864294117647,0.0009842000000048756,4.624963164218111,4.624972813284271,3.9415722542259983,3.9415818076696905,0,0.0009837339750289294,1.959187221749769,1.7670534174757282,0.6666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2be8055d8a3fc3191f39f21d6a3979aaf9ee8075,0,0.03699532387731463,Low Risk,5124.44,2328.97,864149.97,145,52,0,31,90,197,0,1,2.7358490566037736,0.00022796942529613778,2.1993587900273392,1.0664250408559308,-62.016289599999936,6.888154329347651,6.822822043414589,2.0484399190734024,2.9256126603891195,1,4.143393258524776,11.604230747807575,3.759322685843119,0.6164383561643836,0.5849056603773585,0.7828282828282829,1,3.044522437723423,4.382026634673881,0.25,3.332204510175204,4.499809670330265
0x2bf4df3314570b1baece91b33f6a77054b9e105d,0,0.008035300180365886,Low Risk,1.76,29819.4,298211.67,10,10,0,5,1,20,0,0,0.9090909090909091,6.706623162590644e-05,5.901999973172727e-05,0.9362594219320569,0.008096019999999982,2.7604852922250376,2.760997323927953,0.9085613369160326,0.9088877976493335,0,0.008063413129245642,1.5294940927162783,1.5292793527944708,0.09090909090909091,0.45454545454545453,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c0633d55877a44597aba6eae92a0b1c1b9facff,0,0.0,Low Risk,156.38,0.0,312.75,2,1,0,1,2,3,0,0,1.0,0.009561752988047808,156.38,0.9901820735294118,0.0014285000000029413,4.624958808284241,4.624972813284271,3.9415679434959134,4.624972813284271,0,0.0014274866559479049,1.9310103639106764,0.9901960784313726,0.6666666666666666,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c0ea30182de3f5e8d61d4dc5604250026906c38,0,0.012821899484339918,Low Risk,0.0,0.0,15.0,1,1,0,1,1,2,0,0,0.5,0.125,0.0,0.16624666666666668,0.0005040000000000044,0.18190146856925085,0.18232155679395465,0.18190146856925085,0.18232155679395465,0,0.0005038730346585635,0.16631651960490074,0.16666666666666669,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c12f30e5a57bbbc211cdf14291f6ae03310b994,0,0.039305690715756195,Low Risk,1.76,107.27,327.08,3,3,0,2,1,6,0,0,0.75,0.0182882223847842,0.016255657153412765,0.9544022727272726,0.0031500000000015405,3.090899261288639,3.091042453358316,2.079310283065801,2.0794415416798357,0,0.0031450491440728635,1.2500328168072061,1.25,0.25,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c522a7bedc9c8c40521c2b6fe3ec344b561f5b4,0,0.15082561495729105,Low Risk,0.0,0.0,36.97,1,1,0,1,1,2,0,0,0.5,0.05267316302343956,0.0,0.5961167315783777,0.00951045000000006,0.9122827104766162,0.9160948926989155,0.9122827104766162,0.9160947126636448,0,0.009465510376414327,0.5983935742971886,0.5999215846305875,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c547f606df7ab8c429db768ef10133190779bda,0,0.057672141638215546,Low Risk,0.0,0.0,1.52,1,1,0,1,1,2,0,0,0.5,0.7936507936507936,0.0,0.3493643642892087,0.0004716359999999975,0.42997025207048006,0.43027701764741255,0.4299703860793311,0.4302767380059391,0,0.0004715248146997052,0.34947164086671195,0.34967090095943054,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c58f831a54a23e9f90ca41d466e3a8ff94784c4,0,0.012325864235067048,Low Risk,0.0,0.0,23.97,1,1,0,1,1,2,0,0,0.5,0.08009611533840609,0.0,0.9564947826086956,0.0006200000000013972,3.135467259044077,3.1354942159291497,3.135467259044077,3.1354942159291497,0,0.0006198078794057442,0.956520567076156,0.9565217391304348,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c5d182770c7de38cccfac77cafffd708c5c9a7b,0,0.343699355283702,Low Risk,0.0,177064.48,991839.5,1,5,0,2,1,6,0,1,0.16666666666666666,6.049359750887365e-06,0.0,0.8106497212877153,0.0007200099999984388,1.6647401583263572,1.6648764036102153,1.6647401602187555,0.618964436380096,0,0.0007197509171539844,0.8107601763715157,0.5864284621896344,0.5,0.3333333333333333,0.14285714285714285,0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453
0x2c6180c081b9baf077e8d36ce60f57c32e997d28,0,0.02454754050198578,Low Risk,13.01,0.0,65.03,5,1,0,1,5,6,0,0,2.5,0.09086778736937755,13.01,0.990170137254902,0.002645999999998594,4.624946871771322,4.624972813284271,3.053976228536451,4.624972813284271,0,0.002642505504931989,2.489583820275515,0.9901960784313726,0.8333333333333334,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c69eff964714cf74f222365a9b035017f8ccf8e,0,0.07833581604330173,Low Risk,3.71,0.0,11.13,3,29,0,29,3,32,0,0,0.1,2.6380873866446826,3.71,0.9994997927072927,0.0014149999999517604,7.601901253081709,7.601901959875166,6.504287466949569,4.248495242049359,0,0.0014139089594606248,2.905888870628064,21.1224282,0.75,0.9666666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c7e6e3a06dbd214c19001d393b5d2d061e02c3c,0,0.5030371097347107,Medium Risk,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0.0,1.0,0.0,0.0,0.092880895,0.0,0.0888172325338796,0.0,0.08881732861021824,0,0.0888172325338796,0.0,0.08498729504859176,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c88a91ea19c21c39df8c653962f38f5f9bfdf35,0,0.016386356809908586,Low Risk,3.12,14177.93,99267.38,7,7,0,6,1,14,0,0,0.875,0.00014103181697938457,0.00022004481297248804,0.9981319017862565,0.002939999999966858,6.285764574135235,6.285770050259217,4.350968227086086,4.35097364268662,0,0.002935686652093868,1.512932579355912,1.512929801525483,0.125,0.75,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c89f3c2b07763d8c7833ba43394c249c4d00b47,0,0.37263506647831,Low Risk,0.0,0.0,60292.17,1,1,0,1,1,2,0,1,0.5,3.317125306232862e-05,0.0,0.4997795,0.0004410000000000247,0.6929266562462462,0.6931471805599453,0.6929266562462462,0.6931471805599453,0,0.0004409027880792546,0.4998897256845134,0.5,0.5,0.5,0.3333333333333333,0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453
0x2c8a5adcfb8fbcb2e410bc38ee2e090d924bbdd1,0,0.47590977105147275,Medium Risk,35043.33,0.0,70086.67,2,0,0,0,2,2,0,1,2.0,2.8535689658394978e-05,35043.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1,0.6931471805599453,0.6931471805599453,0.5,0.6931471805599453,0.6931471805599453
0x2c94418af35d646662a233d3809683ba7fa59251,0,0.0,Low Risk,161.34,1.42,325.52,2,2,0,2,2,4,0,0,0.6666666666666666,0.012250398137939484,66.66942148760332,0.9901864294117647,0.0009842000000048756,4.624963164218111,4.624972813284271,3.9415722542259983,3.9415818076696905,0,0.0009837339750289294,1.9597169355481998,1.128026718446602,0.6666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c96541e9b20a12db90d1a5b3f7432d903c88838,0,0.003687913907284768,Low Risk,78.85,0.69,316.8,4,2,0,2,2,6,0,0,1.3333333333333333,0.018879798615481433,46.65680473372781,0.9901634794117647,0.0033250999999978603,4.6249402137333036,4.624972813284271,3.2676343313936775,3.9415818076696905,0,0.003319566138592271,2.933357128372331,1.0988133009708738,0.4,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2c9f641279a3c0d5e965e41f69b7921e12052130,0,0.013825689939756287,Low Risk,6.19,7775.82,365741.88,45,47,0,6,1,92,0,0,0.9375,0.0002515428324947843,0.0007959551590495859,0.9568416050175864,0.04262542000000025,3.1828543079291247,3.184620301310485,0.4145424507572652,0.40060397860679053,0,0.04174197344983742,3.302734135000971,3.349576546532987,0.021739130434782608,0.125,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2ca41109e0462f55fa6a73bb9d18dcf24f3c49b0,0,0.0044796427842517025,Low Risk,0.0,1789.31,229031.45,0,128,1,4,0,129,0,1,0.0,0.0005632389646096001,0.0,0.0,225.7586539,0.0,5.423886253206343,0.0,1.0165844730820959,0,5.423886253206343,0.0,1.7251712263712315,0.0,0.031007751937984496,0.015384615384615385,0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098
0x2ca916d3e4c48d932a336a8881d985a0d173086f,0,0.0,Low Risk,3.92,0.0,11.77,3,2,0,2,3,5,0,0,1.0,0.39154267815191857,3.92,0.9994997927072927,0.0014149999999517604,7.601901253081709,7.601901959875166,6.504287466949569,6.909254155105873,0,0.0014139089594606248,2.234276213440678,1.5134256385421867,0.75,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2caeed16af6dc8b82dba3710d3372cf861d4707f,0,0.0,Low Risk,26.08,0.42,105.15,4,2,0,2,3,6,0,0,1.3333333333333333,0.056523787093735275,18.366197183098592,0.9901763137254902,0.0020159999999975753,4.624953048383064,4.624972813284271,3.2676467888533103,3.9415818076696905,0,0.0020139705990571367,3.6906579463468554,1.8543237281553397,0.6,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2cb29711f52dba123bbf7d0f2f058e79adec073f,0,0.0044796427842517025,Low Risk,0.0,1905.45,226748.6,0,119,1,3,0,120,0,1,0.0,0.0005292181331301135,0.0,0.0,24.40206085,0.0,3.2348303065599295,0.0,0.18652852839958828,0,3.2348303065599295,0.0,0.37341491163503204,0.0,0.025,0.01652892561983471,0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098
0x2cb299530af0dbae6b0702695cfdc2fa06e86903,0,0.0,Low Risk,19.62,912.17,1370019.0,1438,1471,0,5,2,2909,0,1,0.9769021739130435,0.0021233266667639887,0.02148559413909787,0.9989830381412045,1.1587289999997665,7.659909270820247,7.660455288841122,0.9061042251336575,0.8929680604856848,0,0.7695196290649671,4.8353719274099145,4.899565913081075,0.001389854065323141,0.0033967391304347825,0.0006872852233676976,0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098
0x2cb4cebd12a8725a18827e5feabce336e0c70443,0,0.5105552237126462,Medium Risk,2954.99,357.28,11008.67,3,6,0,4,1,9,0,1,0.42857142857142855,0.0008174631937197028,8.24771128726136,0.7999274305834975,0.5006804000000002,1.9459101490553132,2.0149937364274546,1.0986122886681098,0.7340237335918577,0,0.40591860526278367,0.6666666666666666,1.1514571764964505,0.25,0.5714285714285714,0.6,0,0.0,1.791759469228055,0.0,0.0,1.9459101490553132
0x2cb94a3cb89b0bc79b4f2a3c8dbe9a3fe634b4af,0,0.0,Low Risk,7.24,1947.98,33224.35,15,17,0,2,1,32,0,0,0.8333333333333334,0.0009631200273285309,0.0037147636199447915,0.9947502367820995,0.008206999999998743,5.257703075455931,5.257745810457127,2.6200195411838223,2.504555915651714,0,0.008173456116150696,4.324376863352863,1.8264702029878275,0.0625,0.1111111111111111,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2ccd9fee3e647633cef3d68d9cee3036e8d599c1,0,0.041823732065560365,Low Risk,0.0,0.0,73.75,1,1,0,1,1,2,0,0,0.5,0.026755852842809364,0.0,0.749874,0.0005039999999998379,1.386168353181224,1.3862943611198906,1.386168353181224,1.3862943611198906,0,0.0005038730346585635,0.7499684960304999,0.75,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2ccebb61f06c7ab2a453555b5c7bea4a7159d40d,0,0.11843790407211115,Low Risk,102624.42,0.0,307873.27,3,1,0,1,1,4,0,1,1.5,1.2992316636268434e-05,102624.42,0.36062425410536647,0.0063393620000000706,0.449546494156052,0.4535823284413579,0.17328081214180557,0.45358202982773227,0,0.006319352764053399,0.26884460141271443,0.3646517656327433,0.25,0.5,0.8,0,0.0,1.6094379124341003,0.0,0.0,1.6094379124341003
0x2cd13eabb20a684040e46dff61af4df5279908ea,0,0.024418057966037382,Low Risk,0.0,2638.14,195222.03,0,74,1,2,0,75,0,1,0.0,0.00038417598579429895,0.0,0.0,231.9116475,0.0,5.450659186374021,0.0,1.4192311892661018,0,5.450659186374021,0.0,5.42961982282766,0.0,0.02666666666666667,0.013157894736842105,0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453
0x2ce03796f512169f073c8c3e75361401340689af,0,0.13351829181438435,Low Risk,405.06,119333.39,961553.2,17,8,0,8,11,25,0,1,1.8888888888888888,2.5999574438965585e-05,0.0033943274859828754,0.952821991324343,0.008565300000000775,3.061955496502954,3.0623562387968395,0.7876361141429784,1.2661681448587823,0,0.008528825944123354,7.242098741057432,4.538747655215303,0.6111111111111112,0.8888888888888888,0.038461538461538464,0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453
0x2ce98623cd3f7e75cdbb0243ab7d1301c972966b,0,0.0058372004149151065,Low Risk,30.27,16726.08,268041.05,14,16,0,7,1,30,0,0,0.8235294117647058,0.00011192273749585187,0.0018096404154221775,0.9329072145980264,0.02481704999999934,2.724566824284521,2.726192869729662,0.7020291191030718,0.6377211476342258,0,0.02451410885464954,1.1407136234087587,1.219724611608719,0.06666666666666667,0.4117647058823529,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2ce9b5490d5ddfa421280e10efbc2b7c15925dd1,0,0.030426974047013857,Low Risk,0.0,0.0,0.58,1,1,0,1,1,2,0,0,0.5,1.2658227848101264,0.0,0.43747233157760756,0.0011459159999999136,0.5758161387389562,0.5764602177461976,0.5758164176128395,0.5764599817549751,0,0.001145259939406195,0.4377543458777835,0.43811607061082963,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2cef2e4d7a4a1f939987b73b505df263f6e2b46a,0,0.05829426574784953,Low Risk,0.0,0.0,4.73,1,1,0,1,1,2,0,0,0.5,0.34904013961605584,0.0,0.5110192547406439,0.0004716359999998865,0.7156731520680092,0.7159036908449479,0.7156730572285978,0.715903773932484,0,0.0004715248146997052,0.5111370317120519,0.5112498075546118,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2cf1a1a68cd714dc3c153fa68bcb5d56ca796042,0,0.2504777539513085,Low Risk,0.0,30.85,61.7,0,2,0,1,0,2,0,1,0.0,0.03189792663476874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1,0.6931471805599453,0.6931471805599453,0.5,0.6931471805599453,0.6931471805599453
0x2cf5060892a2134c969da21bbdfd2c40b768975a,0,0.207938425885758,Low Risk,3.74,3840.69,23066.6,6,6,0,3,6,12,0,1,0.8571428571428571,0.0005202101649066223,0.000973529878777309,0.9594661338009548,0.003297190000001393,3.2087760005174366,3.2089092180345795,1.6010284518303912,1.6011393746193703,0,0.0032917711715758696,1.2335614906348746,1.2335136031188956,0.8571428571428571,0.42857142857142855,0.07692307692307693,0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453
0x2d08e37e507965e1da2a22c78e815b5a82ac5c13,0,0.0,Low Risk,17.76,0.0,71.03,4,2,0,2,3,6,0,0,1.3333333333333333,0.08329862557267805,17.76,0.9901754882352941,0.0021002000000009957,4.624952222876211,4.624972813284271,3.26764598883763,3.9415818076696905,0,0.002097955751029019,3.567848118867139,1.6577451844660198,0.6,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d122beb9e6e01ab30acc1d4f8a72570b7fc1d6f,0,0.2323135451514027,Low Risk,0.0,0.0,180.72,1,1,0,1,1,2,0,0,0.5,0.01100594320933304,0.0,0.6665266666666666,0.00042000000000008697,1.098472278867195,1.0986122886681098,1.098472278867195,1.0986122886681098,0,0.0004199118246882234,0.6666199934657518,0.6666666666666666,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d12534689315057b687f8e7cac4187afe8ce883,0,0.0,Low Risk,2.45,0.66,8.67,3,2,0,2,3,5,0,0,1.0,0.5170630816959669,1.4759036144578312,0.9994997927072927,0.0014149999999517604,7.601901253081709,7.601901959875166,6.504287466949569,6.909254155105873,0,0.0014139089594606248,1.7642846343448313,1.3644427788317524,0.75,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d210535e1994bf0bfd9f79dcb45f42939b54b0e,0,0.03383588310018768,Low Risk,0.0,0.0,47.4,1,1,0,1,1,2,0,0,0.5,0.04132231404958678,0.0,0.09650965783065674,0.0005040000000000044,0.1015384980448483,0.10199373139488885,0.1015389226645651,0.10199415582134863,0,0.0005038730346585635,0.09655398586829744,0.0969651708496745,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d3eab55fe1f4ac323ee9946115a08791945b098,0,0.030599202964593054,Low Risk,117.08,1303.0,1200143.35,802,849,0,2,341,1651,0,1,0.9435294117647058,0.001375667851954642,0.08978527607361964,0.9960709616988759,0.5805156000000125,5.995667554335548,5.997111713058779,0.4052030737801683,0.38705195504541123,0,0.45775117859706665,53.91988567671396,54.9078134199084,0.4246575342465753,0.002352941176470588,0.0012106537530266344,0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098
0x2d4004ffd6661d495cb2d92b057cf0ff8acef4c4,0,0.0044796427842517025,Low Risk,0.0,1554.25,198944.13,0,128,1,5,0,129,0,1,0.0,0.0006484199939953292,0.0,0.0,77.94826549,0.0,4.368792770732638,0.0,0.47559484423066534,0,4.368792770732638,0.0,0.9182135663103934,0.0,0.03875968992248062,0.015384615384615385,0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098
0x2d411c7f9b5096eac22a4cc04fcb69fa6420ae5b,0,0.0,Low Risk,3.72,0.52,12.2,3,2,0,2,3,5,0,0,1.0,0.3787878787878788,2.447368421052632,0.9994997927072927,0.0014149999999517604,7.601901253081709,7.601901959875166,6.504287466949569,6.909254155105873,0,0.0014139089594606248,2.3619084173963665,1.6051508547179232,0.75,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d45f5c8ccbb47f0ac23cf632a80d59fa1188c9c,0,0.0,Low Risk,162.58,0.3,325.77,2,2,0,2,2,4,0,0,0.6666666666666666,0.01224102579796187,125.06153846153846,0.9901864294117647,0.0009842000000048756,4.624963164218111,4.624972813284271,3.9415722542259983,3.9415818076696905,0,0.0009837339750289294,1.9585734877311838,1.3978093592233005,0.6666666666666666,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d468cc512b1cfaf34289a5199faec92361bc144,0,0.0,Low Risk,3.24,0.0,9.73,3,2,0,2,3,5,0,0,1.0,0.4659832246039142,3.24,0.9994997927072927,0.0014149999999517604,7.601901253081709,7.601901959875166,6.504287466949569,6.909254155105873,0,0.0014139089594606248,2.2075407978431985,1.8984465931103345,0.75,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d478476a3791a3ed3643747b1ae09afafb82671,0,0.019480582681832,Low Risk,32.71,66728.14,200282.55,3,3,0,2,1,6,0,0,0.75,2.9957527715081944e-05,0.0004901906423490547,0.9745679458090655,0.004311820000005184,3.6759382816947124,3.676047475298558,2.6267362357229,2.626840145676667,0,0.00430255073951358,1.4458740940761523,1.445770065075922,0.25,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d4bd6c0c229d97380b38ce9e2e38741e7b1662f,0,0.13408150431570148,Low Risk,26399.69,1333.77,430397.57,16,6,0,6,8,22,0,1,2.2857142857142856,5.111541146616728e-05,19.77845621343003,0.7146770489822257,125.419014,5.760963999340203,6.093735476405372,3.0345153909762246,4.313197615833781,0,4.839601897614908,3.5592494793395186,4.017198860261764,0.47058823529411764,0.8571428571428571,1.5217391304347827,1,2.302585092994046,2.833213344056216,0.5294117647058824,1.0986122886681098,3.091042453358316
0x2d4e4758e3eb616eed79689026e0e7fdc0b8b493,0,0.0,Low Risk,158.77,0.0,317.53,2,1,0,1,2,3,0,0,1.0,0.009418265155558348,158.77,0.9901864294117647,0.0009842000000048756,4.624963164218111,4.624972813284271,3.9415722542259983,4.624972813284271,0,0.0009837339750289294,1.9604201267320847,0.9901960784313726,0.6666666666666666,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d530fecd1279810695565042556f04f9a1ceb5a,0,0.0,Low Risk,11044.77,1074.01,322141.52,28,12,0,3,11,40,0,1,2.1538461538461537,0.00012416864436274976,10.274109078055089,1.0924565082061701,-9.948217740000004,4.670313640366649,4.572471303849871,1.5636274545273812,2.1952132225844077,1,2.393176680001474,4.187503860355122,3.3394879221760703,0.3793103448275862,0.23076923076923078,0.3902439024390244,1,1.0986122886681098,2.1972245773362196,0.2222222222222222,1.6094379124341003,2.3978952727983707
0x2d623ab8e602c51c167073f13bea7e95c91e6d03,0,0.27011867754213803,Low Risk,10.23,3985.82,31968.37,8,8,0,8,8,16,0,0,0.8888888888888888,0.0005004790522928666,0.0025659548211356418,0.8441457119777968,0.0034649999999993852,1.8617544548752878,1.8622927700886687,0.5184228913061503,0.5186806917813237,0,0.0034590107187521236,0.5922315239520369,0.5923288943392407,0.8888888888888888,0.8888888888888888,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d6634f1fe1d963c6ff42d51665982753f0f84f5,0,0.0,Low Risk,22.18,0.0,66.55,3,1,0,1,3,4,0,0,1.5,0.059215396002960774,22.18,0.990180843137255,0.001553999999998723,4.6249575778740954,4.624972813284271,3.5457636776694614,4.624972813284271,0,0.0015527937914702435,1.748348078697752,0.9901960784313726,0.75,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d7b1f0ef743f6bccc5fd9217cfd6654ce5f7b4c,0,0.0778865384685638,Low Risk,43722.81,44729.47,574436.5,7,6,0,6,2,13,0,0,1.0,2.263083451202263e-05,0.9774726266010618,0.906845390039705,0.006211962000000071,2.3791121749835225,2.379687440812581,0.8751899484958975,0.9683471749896252,0,0.006192747297001892,1.8015405127512625,1.6416174435788746,0.25,0.8571428571428571,0.0,0,0.0,0.0,0.0,0.0,0.0
0x2d85886fef0ba5b73fde1d4924ec7872c06f6507,0,0.0,Low Risk,106.69,0.3,320.67,3,2,0,2,3,5,0,0,1.0,0.015543880374296638,82.06923076923077,0.9901814882352942,0.001488199999997164,4.624958222981754,4.624972813284271,3.545764312294122,3.9415818076696905,0,0.0014871117010655474,2.768938975117845,1.029669009708738,0.75,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.0
